crops,Area Acres,Per Area yield (KG),Production in (KG),Year_range,crop_type,year mid point,crop indexing,location
Guava,11365,21249.80202,241504000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Guava,67344.92,3356.27394,226028000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Guava,58618,4161.810365,243957000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Guava,4474200,54.61467972,244357000,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Guava,45386.94,5642.714843,256105560,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Guava,45569.77,5661.310996,257984640.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Guava,44520.24,5983.910913,266405150,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Hog-plum (Amra),195,185492.3077,36171000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Hog-plum (Amra),247,159732.7935,39454000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Hog-plum (Amra),17733,2251.226527,39921000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Hog-plum (Amra),18437,2197.808754,40521000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Hog-plum (Amra),18970,2428.518714,46069000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Hog-plum (Amra),11417,3724.883945,42527000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Hog-plum (Amra),11737,3731.883786,43801120,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Hog-plum (Amra),11261.25,3890406.862,43810844280,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Hog-plum (Amra),10956.72,4144.339729,45408370.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Hog-plum (Amra),11126.53,4170.478128,46402950,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Jack fruit,41014,25305.43229,1037877000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Jack fruit,27334,37724.18965,1031153000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Jack fruit,35342,29707.20389,1049912000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Jack fruit,24731,43488.94101,1075525000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Jack fruit,40896,24495.20736,1001756000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Jack fruit,44630,24579.90141,1097001000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Jack fruit,69161,15180.37622,1049890000,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Jack fruit,75842.04,14006.77355,1062302280,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Jack fruit,112863.9,9084.965963,1025364690.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Jack fruit,108740.78,9387.653831,1020820800,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Jujube (Kul),5267,16387.69698,86314000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Jujube (Kul),7062,12726.56471,89875000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Jujube (Kul),4292,26606.01118,114193000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Jujube (Kul),39763,3248.019516,129151000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Jujube (Kul),38506,3401.210201,130967000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Jujube (Kul),38652,2793.076684,107958000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Jujube (Kul),40436.62,2346.323704,94877400,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Jujube (Kul),17357.8,5579.295187,96844290,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Jujube (Kul),21120.49,4773.504781,100818760.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Jujube (Kul),20855.19,4868.041001,101523920,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Kathbell,2193,1847.241222,4051000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Kathbell,3045,1324.794745,4034000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Kathbell,3141,1378.159822,4328800,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Kathbell,3242.32,1460.367885,4734980,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Kathbell,3488.2,1312.476349,4578180,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Kathbell,1217.07,3786.018881,4607850.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Kathbell,1242.39,3753.515402,4663330,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Lichi,43901,1818.500718,79834000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Lichi,5649,13755.53195,77705000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Lichi,7136,12653.72758,90297000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Lichi,40889,2302.819829,94160000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Lichi,31591,2561.489032,80920000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Lichi,20388.53,4559.34832,92958410,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Lichi,21759.2,4812.141071,104708340,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Lichi,22442.29,4394.476678,98622120.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Lichi,22923.33,4249.068525,97402800,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Licht,17279.99,5045.361716,87183800,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Lime & Lemon,158842,422.2875562,67077000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Lime & Lemon,4817,13538.30185,65214000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Lime & Lemon,6371,10851.04379,69132000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Lime & Lemon,4415,15192.97848,67077000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Lime & Lemon,156440,374.2776783,58552000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Lime & Lemon,162242.69,502.9777305,81604460,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Lime & Lemon,30248.22,3154.297674,95411890,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Lime & Lemon,33087.57,3020.193686,99930870,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Lime & Lemon,20567.26,5181.464619,106568530.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Lime & Lemon,21325.38,5250.018523,111958640,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Mango,93480,12427.09671,1161685000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Mango,102939,12515.32461,1288315000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Mango,109584,10638.45087,1165804000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Mango,235393,5180.485401,1219450000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Mango,235348,5193.874603,1222368000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Mango,286823,4234.656914,1214597000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Mango,299054,4037.551747,1207446000,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Mango,306274.32,4841.858893,1482937040,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Mango,391464.86,4707.073273,1842653780.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Mango,344216.52,5438.263713,1871940210,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Monkey jackfruit (Dewya),56,28375,1589000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Monkey jackfruit (Dewya),52,25538.46154,1328000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Monkey jackfruit (Dewya),7,232785.7143,1629500,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Monkey jackfruit (Dewya),74.21,21994.74464,1632230,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Monkey jackfruit (Dewya),69.72,21008.03213,1464680,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Monkey jackfruit (Dewya),804.18,1899.350892,1527420.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Monkey jackfruit (Dewya),803.24,1907.98516,1532570,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Moringa (Shajna),0,0,26949000,2015-2016,Vegetable (Summer),2015.5,2,Bangladesh
Moringa (Shajna),0,0,28632000,2016-2017,Vegetable (Summer),2016.5,2,Bangladesh
Moringa (Shajna),1409,22311.56849,31437000,2017-2018,Vegetable (Summer),2017.5,2,Bangladesh
Moringa (Shajna),16967,1694.171038,28745000,2018-2019,Vegetable (Summer),2018.5,2,Bangladesh
Moringa (Shajna),14661,1914.807994,28073000,2019-2020,Vegetable (Summer),2019.5,2,Bangladesh
Moringa (Shajna),7613,3754.630238,28584000,2020-2021,Vegetable (Summer),2020.5,2,Bangladesh
Moringa (Shajna),7444.2,400.3371753,2980190,2021-2022,Vegetable (Summer),2021.5,2,Bangladesh
Moringa (Shajna),7802.33,3992.069036,31147440,2022-2023,Vegetable (Summer),2022.5,2,Bangladesh
Moringa (Shajna),7521.63,4437.93566,33380510.00,2023-2024,Vegetable (Summer),2023.5,2,Bangladesh
Moringa (Shajna),7777.13,4368.396825,33973590,2024-2025,Vegetable (Summer),2024.5,2,Bangladesh
Mulberry,463,59885.52916,27727000,2015-2016,Other Food Crop,2015.5,2,Bangladesh
Mulberry,491,55122.19959,27065000,2016-2017,Other Food Crop,2016.5,2,Bangladesh
Mulberry,314,85337.57962,26796000,2017-2018,Other Food Crop,2017.5,2,Bangladesh
Mulberry,292,93407.53425,27275000,2018-2019,Other Food Crop,2018.5,2,Bangladesh
Mulberry,874,30209.38215,26403000,2019-2020,Other Food Crop,2019.5,2,Bangladesh
Mulberry,934,32691.64882,30534000,2020-2021,Other Food Crop,2020.5,2,Bangladesh
Mulberry,733,40156.8895,29435000,2021-2022,Other Food Crop,2021.5,2,Bangladesh
Mulberry,613.02,37364.96362,22905470,2022-2023,Other Food Crop,2022.5,2,Bangladesh
Mulberry,619.73,31913.73663,19777900.00,2023-2024,Other Food Crop,2023.5,2,Bangladesh
Mulberry,591.7,34364.27244,20333340,2024-2025,Other Food Crop,2024.5,2,Bangladesh
Myrobalan (Amloki),3180,827.3584906,2631000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Myrobalan (Amloki),3355,822.6527571,2760000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Myrobalan (Amloki),1627.17,1733.328417,2820420,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Myrobalan (Amloki),1638.84,1592.199361,2609360,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Myrobalan (Amloki),1456.41,1671.850646,2434900,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Myrobalan (Amloki),1453.37,1858.29486,2700790.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Myrobalan (Amloki),1453.53,1750.36635,2544210,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Olive,168,113244.0476,19025000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Olive,184,97217.3913,17888000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Olive,20918,858.6862989,17962000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Olive,4766,3660.721779,17447000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Olive,5050 ,3585 ,18106000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Olive,5205.25,3621.08064,18848630,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Olive,5101.22,3625.877731,18496400,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Olive,4794.43,3926.633614,18825970,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Olive,4799.11,3991.060843,19153540.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Olive,4817.57,4037.29266,19449940,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Orange,1073,2999.068034,3218000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Orange,1055,3196.208531,3372000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Orange,220650,15.02379334,3315000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Orange,45342,74.83128225,3393000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Orange,1915,1677.284595,3212000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Orange,1920,1947.557292,3739310,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Orange,2188.14,1622.693246,3550680,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Orange,2439.45,1482.477608,3616430,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Orange,2435.62,1623.340258,3953840.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Orange,2493.96,1672.196026,4170390,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Palm (Juice),9456.76,910.4703937,8610100 ,2022-2023,Sugar Crop,2022.5,2,Bangladesh
Palm (Juice),9337.24,6554.149834,61197670.00,2023-2024,Sugar Crop,2023.5,2,Bangladesh
Palm (Juice),10131.91,6519.479545,66054780,2024-2025,Sugar Crop,2024.5,2,Bangladesh
Palmyra Palm (Juice),103,896281.5534,92317000,2015-2016,Sugar Crop,2015.5,2,Bangladesh
Palmyra Palm (Juice),196,457811.2245,89731000,2016-2017,Sugar Crop,2016.5,2,Bangladesh
Palmyra Palm (Juice),33036,2761.109093,91216000,2017-2018,Sugar Crop,2017.5,2,Bangladesh
Palmyra Palm (Juice),7505,6567.621586,49290000,2018-2019,Sugar Crop,2018.5,2,Bangladesh
Palmyra Palm (Juice),6837,6752.523036,46167000,2019-2020,Sugar Crop,2019.5,2,Bangladesh
Palmyra Palm (Juice),10106.2,5696.409135,57569050,2020-2021,Sugar Crop,2020.5,2,Bangladesh
Palmyra Palm (Juice),10238.17,5557.65337,56900200,2021-2022,Sugar Crop,2021.5,2,Bangladesh
Permenant Condiment,129,12015.50388,1550000,2015-2016,Condiments & Spices,2015.5,2,Bangladesh
Permenant Condiment,156,10192.30769,1590000,2016-2017,Condiments & Spices,2016.5,2,Bangladesh
Permenant Condiment,333,6546.546547,2180000,2017-2018,Condiments & Spices,2017.5,2,Bangladesh
Pomegranate (Dalim),1005,2707.462687,2721000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Pomegranate (Dalim),1002,1508.982036,1512000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Pomegranate (Dalim),670.64,2106.033043,1412390,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Pomegranate (Dalim),790.4,1825.202429,1442640,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Pomegranate (Dalim),815.94,1898.166532,1548790,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Pomegranate (Dalim),795.89,2007.991054,1598140.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Pomegranate (Dalim),829.14,1893.311142,1569820,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Pomelo,812,81859.60591,66470000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Pomelo,777,84375.80438,65560000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Pomelo,1079,63148.28545,68137000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Pomelo,31240,2308.258643,72110000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Pomelo,31641,2560.791378,81026000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Pomelo,13969.98,563.0516293,7865820,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Pomelo,13982.12,5461.591661,76364630,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Pomelo,12800.07,5608.19433,71785280,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Pomelo,12789.09,5575.28018,71302760.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Pomelo,12483.32,5931.949994,74050430,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Ripe Papaya,9761,13356.31595,130371000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Ripe Papaya,3942,34157.02689,134647000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Ripe Papaya,8251,15949.33947,131598000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Ripe Papaya,8461,16051.17598,135809000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Ripe Papaya,9004,14513.43847,130679000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Ripe Papaya,8414,14946.28001,125758000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Ripe Papaya,1229979,119.7993299,147350660,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Ripe Papaya,1798.81,80784.97451,145316820,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Ripe Papaya,17679.99,8266.830468,146157480.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Ripe Papaya,17539.36,8292.26494,145441020,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Ripe Tal,123,1225666.667,150757000,2015-2016,Sugar Crop,2015.5,2,Bangladesh
Ripe Tal,98,1643918.367,161104000,2016-2017,Sugar Crop,2016.5,2,Bangladesh
Ripe Tal,6326324,25.27534157,159900000,2017-2018,Sugar Crop,2017.5,2,Bangladesh
Ripe Tal,82998,7889.720234,654831000,2018-2019,Sugar Crop,2018.5,2,Bangladesh
Ripe Tal,81344,1984.448761,161423000,2019-2020,Sugar Crop,2019.5,2,Bangladesh
Ripe Tal,79666,1815.768333,144655000,2020-2021,Sugar Crop,2020.5,2,Bangladesh
Ripe Tal,15766,9161.803882,144445000,2021-2022,Sugar Crop,2021.5,2,Bangladesh
Ripe Tal,13814.08,13036.52505,180087600,2022-2023,Sugar Crop,2022.5,2,Bangladesh
Ripe Tal,13397.26,10621.75251,142302380.00,2023-2024,Sugar Crop,2023.5,2,Bangladesh
Ripe Tal,13301.13,10641.86953,141548890,2024-2025,Sugar Crop,2024.5,2,Bangladesh
Rose Flower,475,5898.947368,2802000,2015-2016,Flower (Permanent),2015.5,2,Bangladesh
Rose Flower,516,37792.63566,19501000,2016-2017,Flower (Permanent),2016.5,2,Bangladesh
Rose Flower,451,35427.93792,15978000,2017-2018,Flower (Permanent),2017.5,2,Bangladesh
Rose Flower,575,27876.52174,16029000,2018-2019,Flower (Permanent),2018.5,2,Bangladesh
Rose Flower,666,28818.31832,19193000,2019-2020,Flower (Permanent),2019.5,2,Bangladesh
Rose Flower,650,33818,21981700,2020-2021,Flower (Permanent),2020.5,2,Bangladesh
Rose Flower,608.09,33120.32758,20140140,2021-2022,Flower (Permanent),2021.5,2,Bangladesh
Rose Flower,667.37,32198.99007,21488640,2022-2023,Flower (Permanent),2022.5,2,Bangladesh
Rose Flower,705.82,32626.64702,23028540.00,2023-2024,Flower (Permanent),2023.5,2,Bangladesh
Rose Flower,723.9,32600.84266,23599750,2024-2025,Flower (Permanent),2024.5,2,Bangladesh
Sapodilla (Safeda),1436,4911.559889,7053000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Sapodilla (Safeda),1859,3405.056482,6330000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Sapodilla (Safeda),1683,3905.793226,6573450,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Sapodilla (Safeda),1935.52,3341.913284,6468340,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Sapodilla (Safeda),1661.43,4098.011954,6808560,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Sapodilla (Safeda),1683.1,3968.801616,6679890.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Sapodilla (Safeda),1654.51,4044.635572,6691890,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Shimul Cotton,57,211228.0702,12040000,2015-2016,Fiber,2015.5,2,Bangladesh
Shimul Cotton,6,1944166.667,11665000,2016-2017,Fiber,2016.5,2,Bangladesh
Shimul Cotton,20137,846.7994239,17052000,2017-2018,Fiber,2017.5,2,Bangladesh
Shimul Cotton,18104,473.5969951,8574000,2018-2019,Fiber,2018.5,2,Bangladesh
Shimul Cotton,18732,2599.348708,48691000,2019-2020,Fiber,2019.5,2,Bangladesh
Shimul Cotton,8429.83,3563.99358,30043860,2020-2021,Fiber,2020.5,2,Bangladesh
Shimul Cotton,7988.49,3957.993313,31618390,2021-2022,Fiber,2021.5,2,Bangladesh
Shimul Cotton,7894.84,3865.540024,30517820,2022-2023,Fiber,2022.5,2,Bangladesh
Shimul Cotton,7883.46,3901.172835,30754740.00,2023-2024,Fiber,2023.5,2,Bangladesh
Shimul Cotton,6399.63,4191.979849,26827120,2024-2025,Fiber,2024.5,2,Bangladesh
Sugar apple (Ata),1413,4375.796178,6183000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Sugar apple (Ata),1388,4022.334294,5583000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Sugar apple (Ata),1533.5,3567.349201,5470530,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Sugar apple (Ata),1525.03,3376.412267,5149130,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Sugar apple (Ata),1550.62,3247.043118,5034930,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Sugar apple (Ata),1746.61,3342.446224,5837950.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Sugar apple (Ata),1576.79,3777.021671,5955570,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Sweet orange (Malta),996,2736.947791,2726000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Sweet orange (Malta),1324,2615.558912,3463000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Sweet orange (Malta),13256,490.4729934,6501710,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Sweet orange (Malta),4456.81,2304.14579,10269140,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Sweet orange (Malta),4184.23,2123.688229,8886000,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Sweet orange (Malta),4707.64,2350.222192,11064000.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Sweet orange (Malta),4953.02,2610.354895,12929140,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Tamarind,6279.99,1521.117072,9552600,2020-2021,Condiments & Spices,2020.5,2,Bangladesh
Tamarind,6377.03,1605.573441,10238790,2021-2022,Condiments & Spices,2021.5,2,Bangladesh
Tamarind,5872.06,1846.759059,10844280,2022-2023,Condiments & Spices,2022.5,2,Bangladesh
Tamarind,5598.16,1852.072824,10368200.00,2023-2024,Condiments & Spices,2023.5,2,Bangladesh
Tamarind,5656.42,1811.902228,10248880,2024-2025,Condiments & Spices,2024.5,2,Bangladesh
Tetul,81,135382.716,10966000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Tetul,22,491454.5455,10812000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Tetul,14804,787.4223183,11657000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Tetul,15461,753.1854343,11645000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Tetul,11274,1010.289161,11390000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
water apple (Jamrul),8,1254625,10037000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
water apple (Jamrul),8,1261375,10091000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
water apple (Jamrul),8,1334875,10679000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
water apple (Jamrul),5832,2164.09465,12621000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
water apple (Jamrul),5913,2084.559445,12326000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
water apple (Jamrul),6649.34,1920.08831,12767320,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
water apple (Jamrul),6147.47,217376.9046,1336318000,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
water apple (Jamrul),5952.58,2202.475229,13110410,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
water apple (Jamrul),3399.18,3720.500238,12646650.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
water apple (Jamrul),3319.75,3659.356879,12148150,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Wood apple (bell),57,489736.8421,27915000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Wood apple (bell),62,463629.0323,28745000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Wood apple (bell),18110,1555.935947,28178000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Wood apple (bell),17901,1603.597564,28706000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Wood apple (bell),18784,1603.279387,30116000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Wood apple (bell),17995.18,1667.613216,30009000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Wood apple (bell),17975.34,1630.330775,29305750,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Wood apple (bell),18335.92,1660.196489,30441230,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Wood apple (bell),7354.33,4492.297735,33037840.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Wood apple (bell),6379.73,4754.16201,30330270,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
